"latitude","longitude","name","country","refcode"
"-33.5086","138.1192","Clements Gap Wind Farm","AU","AUS0000025"
"-22.8400","147.5800","Clermont","AU","WKS0072176"
"-22.3247","119.4040","Cloudbreak","AU","AUS0000324"
"-36.7853","147.2205","Clover","AU","AUS0000103"
"-42.5064","146.6812","Cluny","AU","AUS0000125"
"-32.2001","115.7737","Cockburn","AU","AUS0000183"
"-38.2835","141.9547","Codrington Wind Farm","AU","AUS0000015"
"-31.5432","118.4566","Collgar Wind Farm","AU","AUS0000307"
"-33.3310","116.2290","Collie (Bluewaters)","AU","AUS0000184"
"-33.3422","116.2612","Collie A","AU","AUS0000208"
"-20.5400","147.8000","Collinsville","AU","WKS0062502"
"-20.5447","147.8049","Collinsville","AU","AUS0000179"
"-33.2099","151.5448","Colongra","AU","AUS0000271"
"-26.6682","150.2700","Condamine A","AU","AUS0000154"
"-28.3138","153.4341","Condong Sugar Mill","AU","AUS0000263"
"-29.9102","150.9235","Copeton","AU","AUS0000301"
"-23.1521","113.7762","Coral Bay Diesel Backup","AU","AUS0000351"
"-38.0587","144.4056","Corio","AU","AUS0000336"
"-34.5165","149.5425","Crookwell Wind Farm","AU","AUS0000046"
"-34.8050","149.4001","Cullerin Range Wind Farm","AU","AUS0000003"
"-27.0863","150.9430","Daandine","AU","AUS0000155"
"-20.6480","116.7219","Dampier","AU","AUS0000185"
"-27.1169","150.8942","Darling Downs","AU","AUS0000156"
"-27.1000","150.9000","Darling Downs","AU","WKS0067791"
"-27.8972","121.2698","Darlot Gold Mine","AU","AUS0000321"
"-36.5564","147.5206","Dartmouth (Mount Beauty Hydro Scheme)","AU","AUS0000109"
"-12.4157","130.8908","Darwin DRW","AU","WKS0068285"
"-25.5500","119.3170","DeGrussa","AU","WKS0065085"
"-25.9167","113.5340","Denham Diesel Backup","AU","AUS0000353"
"-17.3141","123.6441","Derby","AU","AUS0000366"
"-41.3505","146.2632","Devils Gate","AU","AUS0000136"
"-20.7837","139.4833","Diamantina","AU","AUS0000459"
"-34.8475","138.5818","Dry Creek","AU","AUS0000233"
"-32.2730","148.6580","Dubbo","AU","WKS0064626"
"-33.8204","151.0420","EarthPower Biomass Plant","AU","AUS0000272"
"-33.8142","150.8537","Eastern Creek","AU","AUS0000045"
"-33.8125","150.8617","Eastern Creek 2","AU","AUS0000044"
"-37.2220","145.9215","Eildon","AU","AUS0000084"
"-37.2431","145.8974","Eildon Small Hydro","AU","AUS0000335"
"-17.5504","133.5393","Elliott","AU","AUS0000488"
"-23.4950","148.1350","Emerald","AU","WKS0069477"
"-30.4890","115.4160","Emu Downs","AU","WKS0068582"
"-30.4882","115.3768","Emu Downs Wind Farm","AU","AUS0000043"
"-38.2546","146.4137","Energy Brix","AU","AUS0000085"
"-33.0617","151.5223","Eraring","AU","AUS0000273"
"-33.0621","151.5206","Eraring","AU","AUS0000306"
"-33.8762","121.8998","Esperance","AU","AUS0000186"
"-33.8927","121.7778","Esperance Wind Farm Nine Mile Beach","AU","AUS0000042"
"-33.8802","121.7690","Esperance Wind Farm Ten Mile Lagoon","AU","AUS0000391"
"-21.9465","114.1250","Exmouth","AU","AUS0000372"
"-41.6732","146.2687","Fisher","AU","AUS0000135"
"-18.1956","125.5597","Fitzroy Crossing","AU","AUS0000367"
"-35.7320","143.7840","Gannawarra","AU","WKS0065077"
"-28.7701","114.6485","Geraldton","AU","AUS0000187"
"-22.9281","148.5515","German Creek","AU","AUS0000157"
"-23.8508","151.2187","Gladstone","AU","AUS0000158"
"-32.1097","150.9982","Glenbawn","AU","AUS0000275"
"-32.4598","151.1286","Glennies Creek","AU","AUS0000276"
"-42.8415","147.2550","Glenorchy","AU","AUS0000418"
"-28.3250","150.3750","Goondiwindi","AU","WKS0069520"
"-42.7405","145.9828","Gordon","AU","AUS0000143"
"-32.0228","116.0129","Gosnells","AU","AUS0000331"
"-33.7029","150.8312","Grange Avenue","AU","AUS0000041"
"-35.0507","117.7638","Grasmere Wind Farm (Albany Stage II)","AU","AUS0000309"
"-28.9043","115.1119","Greenough River Solar Farm","AU","AUS0000474"
"-34.3170","146.1190","Griffith","AU","WKS0064627"
"-34.6100","149.4760","Gullen","AU","WKS0068350"
"-34.6904","149.4841","Gullen Range Wind Farm","AU","AUS0000482"
"-34.6977","149.3861","Gunning","AU","AUS0000040"
"-36.3501","148.4135","Guthega","AU","AUS0000303"
"-38.0535","145.2699","Hallam Road","AU","AUS0000077"
"-33.3855","138.7928","Hallet 5 - The Bluff","AU","AUS0000454"
"-33.3487","138.7517","Hallett","AU","AUS0000250"
"-33.3950","138.7299","Hallett 1 Brown Hill  Wind Farm","AU","AUS0000453"
"-33.5717","138.8580","Hallett 2 Hallet Hill  Wind Farm","AU","AUS0000455"
"-18.2328","127.6619","Halls Creek","AU","AUS0000368"
"-20.4680","147.7430","Hamilton QLD","AU","WKS0069201"
"-20.4850","147.7500","Hayman","AU","WKS0069788"
"-38.2731","146.3923","Hazelwood","AU","AUS0000087"
"-32.1650","115.8008","Henderson","AU","AUS0000355"
"-34.8490","138.7203","Highbury","AU","AUS0000343"
"-42.8883","147.2888","Hobart","AU","AUS0000419"
"-33.9050","120.1299","Hopetoun Diesel Backup","AU","AUS0000412"
"-33.9078","120.1297","Hopetoun Wind Turbines","AU","AUS0000413"
"-20.8750","144.1700","Hughendon","AU","WKS0069764"
"-36.1066","147.0326","Hume","AU","AUS0000076"
"-32.8360","151.4505","Hunter","AU","AUS0000277"
"-32.3893","150.9664","Hunter Valley","AU","AUS0000278"
"-19.6422","147.4016","Inkerman Sugar Mill","AU","AUS0000145"
"-19.5167","147.1065","Invicta Sugar Mill","AU","AUS0000056"
"-25.1940","152.2086","Isis Central Sugar Mill","AU","AUS0000159"
"-34.0734","150.7427","Jacks Gully","AU","AUS0000039"
"-38.2753","146.4263","Jeeralang A","AU","AUS0000088"
"-38.2746","146.4249","Jeeralang B","AU","AUS0000089"
"-36.4351","148.6333","Jindabyne Dam Mini Hydro","AU","AUS0000021"
"-42.1548","145.5345","John Butters","AU","AUS0000134"
"-35.5620","148.3055","Jounama","AU","AUS0000038"
"-26.3712","120.5776","Jundee Gold Mine","AU","AUS0000222"
"-27.4453","153.1185","KRC Cogeneration Plant","AU","AUS0000332"
"-19.5223","147.4152","Kalamia Sugar Mill","AU","AUS0000160"
"-31.9768","115.9988","Kalamunda","AU","AUS0000329"
"-27.8995","114.1946","Kalbarri Wind Farm","AU","AUS0000405"
"-30.7378","121.5065","Kalgoorlie (Parkeston)","AU","AUS0000188"
"-30.8737","121.4842","Kalgoorlie Nickel Smelter","AU","AUS0000209"
"-31.1919","121.6741","Kambalda","AU","AUS0000210"
"-34.7230","150.4795","Kangaroo Valley (Shoalhaven Scheme)","AU","AUS0000279"
"-34.4120","142.2500","Karadoc","AU","WKS0071710"
"-17.7670","145.5779","Kareeya","AU","AUS0000161"
"-20.7626","116.8375","Karratha","AU","AUS0000189"
"-14.4587","132.2445","Katherine","AU","AUS0000259"
"-33.1633","115.7805","Kemerton","AU","AUS0000211"
"-18.8900","144.1400","Kidston I","AU","WKS0066503"
"-39.9388","143.8920","King Island (Currie)","AU","AUS0000449"
"-26.9177","150.7493","Kogan Creek","AU","AUS0000162"
"-17.8313","145.6034","Koombooloomba","AU","AUS0000055"
"-15.7796","128.7395","Kununurra","AU","AUS0000370"
"-32.1970","115.7759","Kwinana","AU","AUS0000194"
"-32.1946","115.7797","Kwinana (Alcoa Refinery)","AU","AUS0000190"
"-32.1980","115.7752","Kwinana A","AU","AUS0000191"
"-32.1992","115.7747","Kwinana C","AU","AUS0000192"
"-32.2225","115.7661","Kwinana Cogeneration","AU","AUS0000193"
"-32.1973","115.7754","Kwinana High Efficiency Gas Turbine Plant","AU","AUS0000195"
"-32.2020","115.7728","Kwinana NewGen","AU","AUS0000196"
"-32.2243","115.7783","Kwinana Swift","AU","AUS0000197"
"-37.4567","140.7827","Ladbroke Grove","AU","AUS0000244"
"-37.7815","140.4058","Lake Bonney Stage 1 Wind Farm","AU","AUS0000483"
"-37.8149","140.4195","Lake Bonney Stage 2 Wind Farm","AU","AUS0000062"
"-37.7505","140.3930","Lake Bonney Stage 3 Wind Farm","AU","AUS0000484"
"-33.3110","146.4092","Lake Cargelligo CSP","AU","WKS0071027"
"-42.2537","146.6207","Lake Echo","AU","AUS0000124"
"-37.9047","146.8011","Lake Glenmaggie","AU","AUS0000086"
"-30.8792","150.4914","Lake Keepit","AU","AUS0000304"
"-36.9129","146.3921","Lake William Hovell","AU","AUS0000099"
"-15.8690","144.8620","Lakeland QLD","AU","WKS0064540"
"-12.3892","130.9254","Landfill Management Services Shoal Bay","AU","AUS0000252"
"-28.6216","122.3965","Laverton","AU","AUS0000371"
"-28.8096","122.4150","Laverton (Granny Smith Gold Mine)","AU","AUS0000219"
"-37.8416","144.7887","Laverton North","AU","AUS0000090"
"-20.7833","139.4862","Leichhardt","AU","AUS0000460"
"-27.8141","120.6990","Leinster Nickel Mine","AU","AUS0000212"
"-41.6038","146.1390","Lemonthyme","AU","AUS0000132"
"-37.4271","144.1222","Leonards Hill","AU","AUS0000341"
"-28.8811","121.3213","Leonora","AU","AUS0000409"
"-42.3763","146.5099","Liapootah","AU","AUS0000123"
"-32.3713","150.9776","Liddell","AU","AUS0000280"
"-32.3761","150.9797","Liddell Solar Thermal","AU","AUS0000473"
"-23.0800","148.4100","Lilyvale","AU","WKS0066286"
"-38.2236","147.1657","Longford","AU","AUS0000091"
"-35.1097","138.4910","Lonsdale","AU","AUS0000234"
"-42.0147","145.5261","Lower Lake Margaret","AU","AUS0000131"
"-37.3027","145.8458","Lower Rubicon","AU","AUS0000338"
"-38.2536","146.5746","Loy Yang A","AU","AUS0000092"
"-38.2564","146.5864","Loy Yang B","AU","AUS0000075"
"-34.0293","151.0021","Lucas Heights I","AU","AUS0000037"
"-34.0481","150.9739","Lucas Heights II","AU","AUS0000036"
"-38.0075","142.1865","Macarthur Wind Farm","AU","AUS0000417"
"-21.1446","149.1591","Mackay","AU","AUS0000146"
"-41.6997","145.6461","Mackintosh","AU","AUS0000142"
"-18.5890","146.2580","Macknade Sugar Mill","AU","AUS0000174"
"-32.5079","115.7590","Mandurah","AU","AUS0000357"
"-33.1730","148.7180","Manildra","AU","WKS0068288"
"-21.1649","119.7419","Marble Bar Diesel Backup","AU","AUS0000365"
"-25.5476","152.7171","Maryborough","AU","AUS0000346"
"-38.1809","146.4479","Maryvale Mill","AU","AUS0000308"
"-16.4335","136.0935","McArthur River Mine","AU","AUS0000424"
"-36.8584","147.2345","McKay Creek (Mount Beauty Hydro Scheme)","AU","AUS0000104"
"-42.6112","146.8457","Meadowbank","AU","AUS0000122"
"-26.5952","118.4830","Meekatharra","AU","AUS0000408"
"-37.8086","144.9685","Melbourne","AU","AUS0000333"
"-31.5423","118.2270","Merredin","AU","AUS0000450"
"-20.7777","139.4905","Mica Creek","AU","AUS0000446"
"-34.4671","142.1833","Mildura Solar Farm","AU","AUS0000448"
"-27.9615","151.2789","Millmerran","AU","AUS0000163"
"-33.9031","138.7383","Mintaro","AU","AUS0000249"
"-21.9851","148.0246","Moranbah","AU","AUS0000164"
"-21.8967","147.9507","Moranbah North","AU","AUS0000054"
"-29.5722","149.8669","Moree","AU","AUS0000491"
"-38.3916","144.8553","Mornington","AU","AUS0000093"
"-38.0632","142.6675","Mortlake","AU","AUS0000108"
"-37.8413","142.4653","Mortons Lane Wind Farm","AU","AUS0000492"
"-27.2146","120.5480","Mount Keith Nickel Mine","AU","AUS0000213"
"-28.0871","117.8327","Mount Magnet","AU","AUS0000207"
"-33.6267","136.7046","Mount Millar Wind Farm","AU","AUS0000061"
"-19.3380","146.8512","Mount Stuart","AU","AUS0000165"
"-37.8388","140.8057","Mt Gambier","AU","AUS0000443"
"-37.8432","143.8758","Mt Mercer Wind Farm","AU","AUS0000478"
"-33.3589","150.0313","Mt Piper","AU","AUS0000281"
"-35.4000","149.1450","Mugga Lane","AU","WKS0062559"
"-35.3953","149.1458","Mugga Lane","AU","AUS0000034"
"-33.4467","116.3081","Muja A","AU","AUS0000393"
"-33.4468","116.3087","Muja B","AU","AUS0000392"
"-33.4460","116.3062","Muja C","AU","AUS0000214"
"-33.4464","116.3074","Muja D","AU","AUS0000215"
"-17.0932","145.7887","Mulgrave","AU","AUS0000375"
"-28.9918","114.9599","Mumbida Wind Farm","AU","AUS0000475"
"-28.8893","115.1177","Mungarra","AU","AUS0000216"
"-24.8911","113.7095","Mungullah","AU","AUS0000387"
"-33.2117","151.5418","Munmorah","AU","AUS0000282"
"-36.2467","148.1901","Murray 1","AU","AUS0000107"
"-36.2423","148.1362","Murray 2","AU","AUS0000106"
"-28.9238","121.3293","Murrin Murrin (Nickel Mine)","AU","AUS0000223"
"-40.7798","148.0097","Musselroe","AU","AUS0000420"
"-32.9521","117.1916","Narrogin Bioenergy Plant","AU","AUS0000444"
"-32.2240","148.2560","Narromine","AU","WKS0064625"
"-31.6712","115.8021","Neerabup","AU","AUS0000198"
"-23.3443","119.7086","Newman Iron Ore Mine","AU","AUS0000199"
"-37.8415","144.8942","Newport","AU","AUS0000094"
"-42.2686","146.2629","Nieterana","AU","AUS0000013"
"-33.8110","151.1966","Nine Network","AU","AUS0000316"
"-31.8654","115.8773","Noranda","AU","AUS0000326"
"-17.6810","141.0500","Normanton","AU","WKS0067635"
"-32.1963","121.7943","Norseman Mine","AU","AUS0000320"
"-33.3093","138.7296","North Brown Hill  Wind Farm","AU","AUS0000024"
"-33.8398","151.2069","North Sydney","AU","AUS0000314"
"-31.6520","116.7110","Northam","AU","WKS0069241"
"-32.5433","137.7882","Northern","AU","AUS0000248"
"-36.1200","145.4500","Numurkah","AU","WKS0069930"
"-29.9257","152.7417","Nymboida","AU","AUS0000283"
"-31.5527","147.0854","Nyngan Solar Plant","AU","AUS0000476"
"-27.4184","151.6798","Oakey","AU","AUS0000166"
"-27.4060","151.6470","Oakey 1","AU","WKS0070607"
"-27.4120","151.6550","Oakey 2","AU","WKS0070608"
"-37.6871","142.5467","Oakland Hills Wind Farm","AU","AUS0000016"
"-30.5751","152.0690","Oaky","AU","AUS0000284"
"-22.9878","148.5817","Oaky Creek","AU","AUS0000167"
"-21.6582","115.0990","Onslow","AU","AUS0000411"
"-16.1201","128.7383","Ord River","AU","AUS0000224"
"-34.7980","138.5079","Osborne","AU","AUS0000235"
"-23.8636","133.8255","Owen Springs","AU","AUS0000255"
"-41.2826","146.2490","Paloona","AU","AUS0000130"
"-23.2233","117.6133","Paraburdoo","AU","AUS0000229"
"-23.2238","117.6137","Paraburdoo (Standby)","AU","AUS0000228"
"-33.1140","148.0780","Parkes","AU","WKS0064628"
"-35.2023","138.5021","Pedler Creek","AU","AUS0000236"
"-34.7650","138.5053","Pelican Point","AU","AUS0000237"
"-31.9767","115.8548","Perth Zoo","AU","AUS0000426"
"-32.9450","138.9050","Peterborough SA","AU","WKS0071194"
"-29.3886","151.2442","Pindari","AU","AUS0000012"
"-13.7856","131.8624","Pine Creek","AU","AUS0000258"
"-31.5568","115.8204","Pinjar","AU","AUS0000200"
"-32.6473","115.9469","Pinjarra Bauxite Mine and Alumina Refinery","AU","AUS0000201"
"-19.5575","147.3308","Pioneer Sugar Mill","AU","AUS0000053"
"-21.4282","149.2159","Plane Creek Sugar Mill","AU","AUS0000074"
"-25.3110","119.4508","Plutonic Gold Mine","AU","AUS0000225"
"-41.8116","146.9190","Poatina","AU","AUS0000121"
"-20.3782","118.5384","Port Hedland","AU","AUS0000325"
"-20.4283","118.5498","Port Hedland","AU","AUS0000206"
"-34.7003","135.8044","Port Lincoln","AU","AUS0000238"
"-35.1104","138.4915","Port Stanvac","AU","AUS0000345"
"-20.3985","148.5797","Proserpine Sugar Mill","AU","AUS0000311"
"-34.7793","138.5224","Quarantine","AU","AUS0000239"
"-21.1635","149.1344","Racecourse Mill","AU","AUS0000493"
"-33.6100","120.3600","Ravensthorpe","AU","AUS0000202"
"-31.8317","116.0992","Red Hill","AU","AUS0000327"
"-32.5802","151.0719","Redbank","AU","AUS0000285"
"-41.7238","145.1359","Reece","AU","AUS0000141"
"-41.3950","147.1554","Remount","AU","AUS0000115"
"-42.5077","146.6470","Repulse","AU","AUS0000120"
"-33.9534","151.0137","Revesby Workers Club","AU","AUS0000317"
"-27.5591","153.1236","Rochedale","AU","AUS0000073"
"-32.2863","115.8154","Rockingham","AU","AUS0000358"
"-27.7334","153.3276","Rocky Point Sugar Sugar Mill","AU","AUS0000060"
"-27.3388","153.0343","Roghan Road","AU","AUS0000072"
"-19.0300","146.3940","Rollingstone QLD","AU","WKS0068501"
"-26.5772","148.8402","Roma","AU","AUS0000147"
"-23.7091","133.8912","Ron Goodin","AU","AUS0000254"
"-19.4240","146.7150","Ross River","AU","WKS0068498"
"-41.7295","146.2176","Rowallan","AU","AUS0000129"
"-22.4812","119.9472","Roy Hill","AU","AUS0000490"
"-35.4900","149.1430","Royalla","AU","WKS0061321"
"-35.4900","149.1443","Royalla Solar Farm","AU","AUS0000485"
"-37.3272","145.8605","Rubicon","AU","AUS0000095"
"-22.1400","147.9250","Rugby Run","AU","WKS0068755"
"-22.1400","147.9250","Rugby Run 1","AU","WKS0072701"
"-17.3631","128.0331","Savannah Nickel Mine","AU","AUS0000407"
"-31.9577","115.7924","Shenton Park WMRC Project","AU","AUS0000328"
"-36.3218","145.3790","Shepparton Biogas Generation Plant","AU","AUS0000017"
"-33.8500","150.9495","Smithfield Energy","AU","AUS0000286"
"-33.7215","138.1471","Snowtown North","AU","AUS0000005"
"-33.8302","138.1184","Snowtown South","AU","AUS0000456"
"-37.6646","140.4156","Snuggery","AU","AUS0000245"
"-22.1581","117.9849","Solomon Iron Ore Mine","AU","AUS0000458"
"-37.6318","144.9531","Somerton","AU","AUS0000096"
"-32.2664","116.0193","South Cardup (Shale Road Landfill)","AU","AUS0000359"
"-17.6057","145.9910","South Johnstone","AU","AUS0000374"
"-37.9733","145.1396","Springvale","AU","AUS0000071"
"-33.9748","151.1294","St George Leagues Club","AU","AUS0000318"
"-23.5097","150.3195","Stanwell","AU","AUS0000168"
"-27.7334","153.2463","Stapylton Green Energy","AU","AUS0000347"
"-35.5678","138.1432","Starfish Hill Wind Farm","AU","AUS0000052"
"-40.7788","144.7362","Studland Bay (Woolnorth) Wind Farm","AU","AUS0000010"
"-32.8910","151.6500","Summerhill","AU","WKS0069943"
"-32.8885","151.6430","Summerhill","AU","AUS0000033"
"-26.2261","152.6981","Suncoast Gold Macadamia","AU","AUS0000059"
"-34.8040","143.4910","Sunraysia","AU","WKS0069205"
"-29.0927","122.4393","Sunrise Dam","AU","AUS0000226"
"-25.3200","152.4050","Susan River","AU","WKS0068500"
"-35.3420","143.5180","Swan Hill","AU","WKS0070787"
"-27.6601","152.8145","Swanbank B","AU","AUS0000148"
"-27.6554","152.8179","Swanbank E","AU","AUS0000149"
"-37.8298","144.9444","Symex Port Melbourne","AU","AUS0000097"
"-17.1193","145.3450","Tableland","AU","AUS0000373"
"-34.2482","150.5808","Tahmoor","AU","AUS0000287"
"-35.2760","139.4870","Tailem Bend","AU","WKS0068869"
"-34.5228","150.8081","Tallawarra","AU","AUS0000288"
"-31.7078","115.7266","Tamala Park","AU","AUS0000356"
"-41.1401","146.9036","Tamar Valley","AU","AUS0000138"
"-26.7858","151.9172","Tarong","AU","AUS0000169"
"-26.7824","151.9153","Tarong","AU","AUS0000171"
"-26.7758","151.9146","Tarong North","AU","AUS0000170"
"-42.3012","146.4572","Tarraleah","AU","AUS0000119"
"-36.4793","145.2350","Tatura Biogas Generation Plant","AU","AUS0000018"
"-34.8303","138.7129","Tea Tree Gully","AU","AUS0000344"
"-21.7129","122.2091","Telfer Gold Mine","AU","AUS0000230"
"-19.6549","134.1753","Tennant Creek","AU","AUS0000253"
"-32.9455","151.6119","Teralba","AU","AUS0000289"
"-34.8393","138.7112","Terminal Storage","AU","AUS0000058"
"-35.6043","145.7837","The Drop","AU","AUS0000011"
"-27.6802","152.6593","Ti Tree Bioenergy","AU","AUS0000070"
"-15.6562","130.4790","Timber Creek","AU","AUS0000486"
"-41.9707","146.7938","Tods Corner","AU","AUS0000118"
"-32.8217","151.7178","Tomago Aluminium Smelter","AU","AUS0000290"
"-38.6451","146.3441","Toora Wind Farm","AU","AUS0000069"
"-34.8068","138.5213","Torrens Island A","AU","AUS0000240"
"-34.8052","138.5226","Torrens Island B","AU","AUS0000241"
"-34.2207","150.7179","Tower Mine","AU","AUS0000291"
"-19.2011","146.6187","Townsville","AU","AUS0000172"
"-38.1793","146.5654","Traralgon Network Support Station","AU","AUS0000481"
"-41.4226","147.1119","Trevallyn","AU","AUS0000032"
"-41.8129","145.6538","Tribute","AU","AUS0000128"
"-17.9373","145.9267","Tully Sugar Mill","AU","AUS0000310"
"-35.9517","148.3637","Tumut 1 (Upper Tumut)","AU","AUS0000292"
"-35.8814","148.3672","Tumut 2 (Upper Tumut)","AU","AUS0000293"
"-35.6112","148.2917","Tumut 3","AU","AUS0000031"
"-42.2967","146.4565","Tungatinah","AU","AUS0000117"
"-27.4950","153.0101","University of Queensland (St Lucia Campus) Solar Array","AU","AUS0000425"
"-42.0046","145.5437","Upper Lake Margaret","AU","AUS0000133"
"-35.1794","147.2157","Uranquinty","AU","AUS0000294"
"-23.7685","133.8682","Uterne Solar","AU","AUS0000470"
"-26.5600","153.0250","Valdora","AU","WKS0065425"
"-33.1607","151.5431","Vales Point B","AU","AUS0000295"
"-38.2536","146.5892","Valley (Peaking Facility)","AU","AUS0000098"
"-18.6508","146.2016","Victoria Sugar Mill","AU","AUS0000175"
"-27.4405","153.1158","Visy Paper Gibson Island","AU","AUS0000445"
"-35.2959","148.1371","Visy Pulp and Paper Tumut","AU","AUS0000274"
"-14.2602","129.5368","Wadeye","AU","AUS0000480"
"-32.9160","115.9186","Wagerup","AU","AUS0000204"
"-32.9145","115.9170","Wagerup Bauxite Mine and Alumina Refinery","AU","AUS0000203"
"-28.9229","114.9282","Walkaway Wind Farm","AU","AUS0000002"
"-33.4028","150.0833","Wallerawang C","AU","AUS0000296"
"-17.0259","128.2113","Warmun","AU","AUS0000369"
"-33.8832","150.5965","Warragamba","AU","AUS0000297"
"-19.4434","133.8236","Warrego","AU","AUS0000262"
"-34.0010","138.9109","Waterloo Wind Farm","AU","AUS0000050"
"-35.1214","137.7166","Wattle Point Wind Farm","AU","AUS0000004"
"-37.3575","143.6037","Waubra Wind Farm","AU","AUS0000019"
"-42.4272","146.5347","Wayatinah","AU","AUS0000116"
"-12.5771","130.9502","Weddell","AU","AUS0000260"
"-34.7950","142.5370","Wemen","AU","WKS0070112"
"-23.1546","118.7245","West Angelas Mine","AU","AUS0000451"
"-34.4515","150.8429","West Illawarra Leagues Club","AU","AUS0000298"
"-30.7806","121.4234","West Kalgoorlie","AU","AUS0000205"
"-36.7601","147.1860","West Kiewa (Mount Beauty Hydro Scheme)","AU","AUS0000105"
"-34.8820","150.5515","West Nowra (Shoalhaven)","AU","AUS0000030"
"-34.0513","150.8329","Western Suburbs Leagues Club (Campbelltown)","AU","AUS0000299"
"-29.7650","151.5530","White Rock","AU","WKS0068286"
"-20.4900","147.7690","Whitsunday","AU","WKS0069200"
"-27.6590","152.8237","Whitwood Road","AU","AUS0000068"
"-33.0070","137.5580","Whyalla SSE","AU","WKS0071501"
"-30.3634","149.6772","Wilga Park","AU","AUS0000302"
"-35.5710","149.1280","Williamsdale","AU","WKS0062560"
"-41.4833","146.1251","Wilmot","AU","AUS0000140"
"-31.5234","138.6198","Wilpena Solar Farm","AU","AUS0000447"
"-26.5922","120.2185","Wiluna","AU","AUS0000384"
"-26.6316","120.2519","Wiluna Gold Mine","AU","AUS0000227"
"-28.2933","118.5371","Windimurra Vanadium Mine","AU","AUS0000322"
"-17.5922","145.5306","Windy Hill Wind Farm","AU","AUS0000051"
"-34.8348","138.5572","Wingfield I","AU","AUS0000242"
"-34.8321","138.5489","Wingfield II","AU","AUS0000243"
"-27.3952","152.6092","Wivenhoe","AU","AUS0000057"
"-27.3722","152.6320","Wivenhoe Hydroelectric","AU","AUS0000150"
"-21.1739","118.6747","Wodgina","AU","AUS0000406"
"-37.5830","145.0487","Wollert","AU","AUS0000067"
"-38.6037","145.5462","Wonthaggi Wind Farm","AU","AUS0000001"
"-35.0590","149.5769","Woodlawn Bioreactor","AU","AUS0000029"
"-35.0861","149.5716","Woodlawn Wind Farm","AU","AUS0000028"
"-32.1424","115.7713","Woodman Point","AU","AUS0000354"
"-33.2355","116.0688","Worsley","AU","AUS0000389"
